fecha,local,visitante,goles_local,goles_visitante,tiros_local,tiros_visitante,tiros_puerta_local,tiros_puerta_visitante,amarillas_local,amarillas_visitante,temporada
30/08/2025,Alaves,Ath Madrid,1,1,5,15,2,6,2,3,2025-2026
30/08/2025,Oviedo,Sociedad,1,0,8,18,1,6,2,1,2025-2026
30/08/2025,Girona,Sevilla,0,2,20,13,5,4,0,2,2025-2026
30/08/2025,Real Madrid,Mallorca,2,1,17,9,7,5,2,0,2025-2026
31/08/2025,Celta,Villarreal,1,1,10,8,2,3,1,1,2025-2026
31/08/2025,Betis,Ath Bilbao,1,2,9,15,2,6,1,4,2025-2026
31/08/2025,Espanol,Osasuna,1,0,10,10,4,3,2,3,2025-2026
31/08/2025,Vallecano,Barcelona,1,1,12,12,6,3,4,1,2025-2026
12/09/2025,Sevilla,Elche,2,2,7,5,3,2,4,3,2025-2026
13/09/2025,Getafe,Oviedo,2,0,10,5,3,1,2,5,2025-2026
13/09/2025,Sociedad,Real Madrid,1,2,23,16,4,6,2,1,2025-2026
13/09/2025,Ath Bilbao,Alaves,0,1,12,4,3,2,4,3,2025-2026
13/09/2025,Ath Madrid,Villarreal,2,0,8,8,3,1,2,4,2025-2026
14/09/2025,Celta,Girona,1,1,21,13,7,8,0,3,2025-2026
14/09/2025,Levante,Betis,2,2,5,28,2,9,3,2,2025-2026
14/09/2025,Osasuna,Vallecano,2,0,9,19,7,6,3,2,2025-2026
14/09/2025,Barcelona,Valencia,6,0,24,2,10,1,0,1,2025-2026
15/09/2025,Espanol,Mallorca,3,2,9,24,3,10,2,1,2025-2026
19/09/2025,Betis,Sociedad,3,1,21,11,6,5,3,7,2025-2026
20/09/2025,Girona,Levante,0,4,7,14,1,7,4,3,2025-2026
20/09/2025,Real Madrid,Espanol,2,0,16,8,5,1,2,0,2025-2026
20/09/2025,Alaves,Sevilla,1,2,8,9,5,3,1,7,2025-2026
20/09/2025,Villarreal,Osasuna,2,1,26,6,8,3,2,3,2025-2026
20/09/2025,Valencia,Ath Bilbao,2,0,13,11,5,5,1,1,2025-2026
21/09/2025,Vallecano,Celta,1,1,15,9,5,5,1,1,2025-2026
21/09/2025,Mallorca,Ath Madrid,1,1,8,12,3,7,0,0,2025-2026
21/09/2025,Elche,Oviedo,1,0,15,12,5,4,2,2,2025-2026
21/09/2025,Barcelona,Getafe,3,0,16,3,7,2,2,4,2025-2026
23/09/2025,Ath Bilbao,Girona,1,1,17,6,5,3,0,2,2025-2026
23/09/2025,Espanol,Valencia,2,2,21,5,10,2,1,4,2025-2026
23/09/2025,Levante,Real Madrid,1,4,11,24,2,10,1,1,2025-2026
23/09/2025,Sevilla,Villarreal,1,2,16,12,2,5,2,3,2025-2026
24/09/2025,Getafe,Alaves,1,1,7,10,1,4,2,3,2025-2026
24/09/2025,Ath Madrid,Vallecano,3,2,20,9,8,3,3,4,2025-2026
24/09/2025,Sociedad,Mallorca,1,0,17,7,4,3,2,2,2025-2026
25/09/2025,Osasuna,Elche,1,1,9,12,2,4,2,2,2025-2026
25/09/2025,Oviedo,Barcelona,1,3,7,22,3,10,1,0,2025-2026
26/09/2025,Girona,Espanol,0,0,12,20,3,5,0,1,2025-2026
27/09/2025,Getafe,Levante,1,1,11,11,4,3,4,3,2025-2026
27/09/2025,Ath Madrid,Real Madrid,5,2,13,6,7,2,5,4,2025-2026
27/09/2025,Mallorca,Alaves,1,0,12,12,3,3,2,3,2025-2026
27/09/2025,Villarreal,Ath Bilbao,1,0,14,16,5,4,2,0,2025-2026
28/09/2025,Vallecano,Sevilla,0,1,18,4,6,1,3,2,2025-2026
28/09/2025,Elche,Celta,2,1,17,8,8,2,3,3,2025-2026
28/09/2025,Barcelona,Sociedad,2,1,22,7,12,2,1,2,2025-2026
28/09/2025,Betis,Osasuna,2,0,12,12,6,1,0,1,2025-2026
30/09/2025,Valencia,Oviedo,1,2,16,10,5,4,1,4,2025-2026
03/10/2025,Osasuna,Getafe,2,1,7,6,3,2,1,4,2025-2026
04/10/2025,Oviedo,Levante,0,2,13,14,2,5,2,2,2025-2026
04/10/2025,Girona,Valencia,2,1,4,19,4,6,5,1,2025-2026
04/10/2025,Ath Bilbao,Mallorca,2,1,18,7,5,2,5,6,2025-2026
04/10/2025,Real Madrid,Villarreal,3,1,26,9,7,2,2,4,2025-2026
05/10/2025,Alaves,Elche,3,1,25,6,5,3,3,1,2025-2026
05/10/2025,Sevilla,Barcelona,4,1,13,17,5,8,7,5,2025-2026
05/10/2025,Espanol,Betis,1,2,14,12,5,3,2,6,2025-2026
05/10/2025,Sociedad,Vallecano,0,1,10,7,3,2,1,2,2025-2026
05/10/2025,Celta,Ath Madrid,1,1,18,6,4,1,1,3,2025-2026
17/10/2025,Oviedo,Espanol,0,2,13,19,4,10,2,1,2025-2026
18/10/2025,Sevilla,Mallorca,1,3,13,7,4,6,2,1,2025-2026
18/10/2025,Barcelona,Girona,2,1,27,11,9,4,1,2,2025-2026
18/10/2025,Villarreal,Betis,2,2,7,16,3,3,1,1,2025-2026
18/10/2025,Ath Madrid,Osasuna,1,0,18,9,9,2,1,3,2025-2026
19/10/2025,Elche,Ath Bilbao,0,0,15,4,5,1,2,3,2025-2026
19/10/2025,Celta,Sociedad,1,1,4,17,1,7,4,3,2025-2026
19/10/2025,Levante,Vallecano,0,3,17,10,4,5,0,1,2025-2026
19/10/2025,Getafe,Real Madrid,0,1,7,23,1,10,4,1,2025-2026
20/10/2025,Alaves,Valencia,0,0,13,5,3,2,1,2,2025-2026
24/10/2025,Sociedad,Sevilla,2,1,5,6,3,1,1,3,2025-2026
25/10/2025,Girona,Oviedo,3,3,8,10,6,5,4,3,2025-2026
25/10/2025,Espanol,Elche,1,0,16,13,7,4,4,2,2025-2026
25/10/2025,Ath Bilbao,Getafe,0,1,7,8,4,3,1,3,2025-2026
25/10/2025,Valencia,Villarreal,0,2,15,12,3,5,2,4,2025-2026
26/10/2025,Mallorca,Levante,1,1,20,13,4,5,3,2,2025-2026
26/10/2025,Real Madrid,Barcelona,2,1,23,15,10,6,5,5,2025-2026
26/10/2025,Osasuna,Celta,2,3,17,11,7,5,3,4,2025-2026
26/10/2025,Vallecano,Alaves,1,0,15,12,5,2,1,3,2025-2026
27/10/2025,Betis,Ath Madrid,0,2,17,9,5,4,2,1,2025-2026
31/10/2025,Getafe,Girona,2,1,12,8,4,4,1,1,2025-2026
01/11/2025,Villarreal,Vallecano,4,0,16,13,7,3,1,1,2025-2026
01/11/2025,Ath Madrid,Sevilla,3,0,15,10,6,2,0,3,2025-2026
01/11/2025,Sociedad,Ath Bilbao,3,2,9,11,5,4,2,3,2025-2026
01/11/2025,Real Madrid,Valencia,4,0,21,4,11,1,1,1,2025-2026
02/11/2025,Levante,Celta,1,2,9,20,3,6,2,3,2025-2026
02/11/2025,Alaves,Espanol,2,1,13,18,4,2,4,2,2025-2026
02/11/2025,Barcelona,Elche,3,1,17,9,5,3,0,1,2025-2026
02/11/2025,Betis,Mallorca,3,0,15,14,8,1,0,3,2025-2026
03/11/2025,Oviedo,Osasuna,0,0,8,11,2,5,3,1,2025-2026
07/11/2025,Elche,Sociedad,1,1,12,13,3,5,1,3,2025-2026
08/11/2025,Girona,Alaves,1,0,10,14,2,5,0,3,2025-2026
08/11/2025,Sevilla,Osasuna,1,0,10,9,4,3,5,3,2025-2026
08/11/2025,Ath Madrid,Levante,3,1,25,6,10,3,3,1,2025-2026
08/11/2025,Espanol,Villarreal,0,2,14,9,3,3,0,2,2025-2026
09/11/2025,Ath Bilbao,Oviedo,1,0,21,5,7,2,1,1,2025-2026
09/11/2025,Vallecano,Real Madrid,0,0,13,21,2,5,3,2,2025-2026
09/11/2025,Mallorca,Getafe,1,0,6,14,4,3,0,2,2025-2026
09/11/2025,Valencia,Betis,1,1,17,9,4,2,3,3,2025-2026
09/11/2025,Celta,Barcelona,2,4,5,21,3,9,1,5,2025-2026
21/11/2025,Valencia,Levante,1,0,14,8,3,1,4,3,2025-2026
22/11/2025,Alaves,Celta,0,1,5,7,2,4,2,2,2025-2026
22/11/2025,Barcelona,Ath Bilbao,4,0,19,13,7,2,0,2,2025-2026
22/11/2025,Osasuna,Sociedad,1,3,14,19,4,9,3,2,2025-2026
22/11/2025,Villarreal,Mallorca,2,1,14,9,7,3,2,2,2025-2026
23/11/2025,Oviedo,Vallecano,0,0,8,11,3,3,1,2,2025-2026
23/11/2025,Betis,Girona,1,1,23,11,7,4,3,4,2025-2026
23/11/2025,Getafe,Ath Madrid,0,1,9,13,1,6,2,3,2025-2026
23/11/2025,Elche,Real Madrid,2,2,15,20,6,7,4,0,2025-2026
24/11/2025,Espanol,Sevilla,2,1,8,22,5,6,4,1,2025-2026
28/11/2025,Getafe,Elche,1,0,15,9,6,4,2,2,2025-2026
29/11/2025,Mallorca,Osasuna,2,2,7,14,4,2,3,4,2025-2026
29/11/2025,Barcelona,Alaves,3,1,18,9,6,2,2,3,2025-2026
29/11/2025,Levante,Ath Bilbao,0,2,11,14,4,4,3,2,2025-2026
29/11/2025,Ath Madrid,Oviedo,2,0,14,12,8,1,0,1,2025-2026
30/11/2025,Sociedad,Villarreal,2,3,18,10,7,5,3,7,2025-2026
30/11/2025,Sevilla,Betis,0,2,9,9,3,4,2,3,2025-2026
30/11/2025,Celta,Espanol,0,1,11,9,4,2,1,2,2025-2026
30/11/2025,Girona,Real Madrid,1,1,10,25,4,4,3,0,2025-2026
01/12/2025,Vallecano,Valencia,1,1,19,10,7,2,1,1,2025-2026
02/12/2025,Barcelona,Ath Madrid,3,1,19,7,6,2,1,1,2025-2026
03/12/2025,Ath Bilbao,Real Madrid,0,3,9,13,4,8,2,0,2025-2026
05/12/2025,Oviedo,Mallorca,0,0,15,13,3,6,2,1,2025-2026
06/12/2025,Villarreal,Getafe,2,0,10,6,5,0,2,4,2025-2026
06/12/2025,Alaves,Sociedad,1,0,14,10,3,1,2,2,2025-2026
06/12/2025,Betis,Barcelona,3,5,17,16,5,8,5,2,2025-2026
06/12/2025,Ath Bilbao,Ath Madrid,1,0,14,7,3,3,3,2,2025-2026
07/12/2025,Elche,Girona,3,0,11,8,6,4,0,3,2025-2026
07/12/2025,Valencia,Sevilla,1,1,11,4,3,1,3,6,2025-2026
07/12/2025,Espanol,Vallecano,1,0,9,6,2,2,4,8,2025-2026
07/12/2025,Real Madrid,Celta,0,2,23,7,7,5,6,1,2025-2026
08/12/2025,Osasuna,Levante,2,0,14,11,6,5,2,2,2025-2026
12/12/2025,Sociedad,Girona,1,2,9,14,4,3,1,2,2025-2026
13/12/2025,Ath Madrid,Valencia,2,1,10,13,6,2,3,1,2025-2026
13/12/2025,Mallorca,Elche,3,1,15,9,8,0,3,0,2025-2026
13/12/2025,Barcelona,Osasuna,2,0,24,3,7,2,0,3,2025-2026
13/12/2025,Getafe,Espanol,0,1,11,6,1,4,5,1,2025-2026
14/12/2025,Sevilla,Oviedo,4,0,13,5,7,1,1,2,2025-2026
14/12/2025,Celta,Ath Bilbao,2,0,5,14,2,2,3,2,2025-2026
14/12/2025,Alaves,Real Madrid,1,2,6,13,2,6,3,1,2025-2026
15/12/2025,Vallecano,Betis,0,0,23,13,7,6,4,1,2025-2026
19/12/2025,Valencia,Mallorca,1,1,17,4,2,2,2,3,2025-2026
20/12/2025,Oviedo,Celta,0,0,10,6,3,2,2,1,2025-2026
20/12/2025,Levante,Sociedad,1,1,13,18,3,6,6,2,2025-2026
20/12/2025,Osasuna,Alaves,3,0,16,7,7,3,2,2,2025-2026
20/12/2025,Real Madrid,Sevilla,2,0,18,14,8,5,2,5,2025-2026
21/12/2025,Girona,Ath Madrid,0,3,9,14,2,6,2,0,2025-2026
21/12/2025,Villarreal,Barcelona,0,2,14,19,5,5,1,1,2025-2026
21/12/2025,Elche,Vallecano,4,0,18,18,6,8,2,3,2025-2026
21/12/2025,Betis,Getafe,4,0,19,15,8,3,0,1,2025-2026
22/12/2025,Ath Bilbao,Espanol,1,2,17,10,7,5,5,2,2025-2026
02/01/2026,Vallecano,Getafe,1,1,13,12,4,4,3,4,2025-2026
03/01/2026,Celta,Valencia,4,1,12,16,6,5,1,3,2025-2026
03/01/2026,Osasuna,Ath Bilbao,1,1,11,16,4,6,3,3,2025-2026
03/01/2026,Elche,Villarreal,1,3,15,12,2,4,3,3,2025-2026
03/01/2026,Espanol,Barcelona,0,2,14,15,7,6,1,0,2025-2026
04/01/2026,Sevilla,Levante,0,3,15,6,7,4,3,4,2025-2026
04/01/2026,Real Madrid,Betis,5,1,19,13,9,5,1,1,2025-2026
04/01/2026,Alaves,Oviedo,1,1,18,18,7,6,3,3,2025-2026
04/01/2026,Mallorca,Girona,1,2,9,9,2,4,2,1,2025-2026
04/01/2026,Sociedad,Ath Madrid,1,1,18,10,8,2,3,2,2025-2026
09/01/2026,Getafe,Sociedad,1,2,6,12,3,5,2,1,2025-2026
10/01/2026,Oviedo,Betis,1,1,13,15,3,6,3,1,2025-2026
10/01/2026,Villarreal,Alaves,3,1,11,16,4,5,0,2,2025-2026
10/01/2026,Girona,Osasuna,1,0,8,13,4,1,2,6,2025-2026
10/01/2026,Valencia,Elche,1,1,16,5,4,1,2,3,2025-2026
11/01/2026,Vallecano,Mallorca,2,1,14,9,5,2,1,5,2025-2026
11/01/2026,Levante,Espanol,1,1,8,19,2,3,0,1,2025-2026
12/01/2026,Sevilla,Celta,0,1,7,9,2,7,3,3,2025-2026
16/01/2026,Espanol,Girona,0,2,14,7,2,4,5,5,2025-2026
17/01/2026,Real Madrid,Levante,2,0,26,10,11,0,2,1,2025-2026
17/01/2026,Mallorca,Ath Bilbao,3,2,18,21,9,11,1,5,2025-2026
17/01/2026,Osasuna,Oviedo,3,2,16,13,5,5,1,4,2025-2026
17/01/2026,Betis,Villarreal,2,0,15,9,6,3,3,2,2025-2026
18/01/2026,Getafe,Valencia,0,1,14,7,3,1,2,3,2025-2026
18/01/2026,Ath Madrid,Alaves,1,0,23,8,6,0,1,1,2025-2026
18/01/2026,Celta,Vallecano,3,0,11,14,7,3,4,3,2025-2026
18/01/2026,Sociedad,Barcelona,2,1,8,25,6,9,3,3,2025-2026
19/01/2026,Elche,Sevilla,2,2,10,25,5,8,3,1,2025-2026
23/01/2026,Levante,Elche,3,2,26,6,6,3,2,3,2025-2026
24/01/2026,Vallecano,Osasuna,1,3,11,14,4,5,2,2,2025-2026
24/01/2026,Valencia,Espanol,3,2,10,16,5,6,1,5,2025-2026
24/01/2026,Sevilla,Ath Bilbao,2,1,10,15,7,3,2,1,2025-2026
24/01/2026,Villarreal,Real Madrid,0,2,8,14,1,4,3,1,2025-2026
25/01/2026,Ath Madrid,Mallorca,3,0,17,6,8,1,2,1,2025-2026
25/01/2026,Barcelona,Oviedo,3,0,15,12,7,3,1,2,2025-2026
25/01/2026,Sociedad,Celta,3,1,10,17,4,4,1,1,2025-2026
25/01/2026,Alaves,Betis,2,1,17,18,9,4,1,1,2025-2026
26/01/2026,Girona,Getafe,1,1,12,8,4,2,5,3,2025-2026
30/01/2026,Espanol,Alaves,1,2,10,11,3,7,0,1,2025-2026
31/01/2026,Oviedo,Girona,1,0,8,9,4,1,1,1,2025-2026
31/01/2026,Osasuna,Villarreal,2,2,15,5,5,4,2,2,2025-2026
31/01/2026,Levante,Ath Madrid,0,0,10,10,2,4,2,1,2025-2026
31/01/2026,Elche,Barcelona,1,3,9,30,3,8,2,1,2025-2026
01/02/2026,Real Madrid,Vallecano,2,1,16,11,6,4,2,8,2025-2026
01/02/2026,Betis,Valencia,2,1,14,15,2,4,0,4,2025-2026
01/02/2026,Getafe,Celta,0,0,9,5,2,1,1,2,2025-2026
01/02/2026,Ath Bilbao,Sociedad,1,1,19,9,4,6,4,2,2025-2026
02/02/2026,Mallorca,Sevilla,4,1,11,15,7,5,1,1,2025-2026
06/02/2026,Celta,Osasuna,1,2,18,8,4,2,2,2,2025-2026
07/02/2026,Barcelona,Mallorca,3,0,24,9,7,4,0,0,2025-2026
07/02/2026,Sociedad,Elche,3,1,11,11,3,5,0,4,2025-2026
08/02/2026,Alaves,Getafe,0,2,13,17,5,5,2,5,2025-2026
08/02/2026,Ath Bilbao,Levante,4,2,22,6,7,3,2,1,2025-2026
08/02/2026,Sevilla,Girona,1,1,11,15,3,6,3,3,2025-2026
08/02/2026,Ath Madrid,Betis,0,1,10,8,5,4,3,1,2025-2026
08/02/2026,Valencia,Real Madrid,0,2,7,11,0,6,1,1,2025-2026
09/02/2026,Villarreal,Espanol,4,1,10,9,3,2,3,3,2025-2026
13/02/2026,Elche,Osasuna,0,0,17,6,5,2,2,4,2025-2026
14/02/2026,Espanol,Celta,2,2,9,14,3,5,1,0,2025-2026
14/02/2026,Getafe,Villarreal,2,1,5,8,2,2,2,3,2025-2026
14/02/2026,Sevilla,Alaves,1,1,4,12,2,1,5,0,2025-2026
14/02/2026,Real Madrid,Sociedad,4,1,11,13,5,3,1,1,2025-2026
15/02/2026,Oviedo,Ath Bilbao,1,2,7,13,1,4,2,3,2025-2026
15/02/2026,Vallecano,Ath Madrid,3,0,13,9,9,3,1,3,2025-2026
15/02/2026,Levante,Valencia,0,2,9,5,1,2,3,2,2025-2026
15/02/2026,Mallorca,Betis,1,2,14,17,3,8,4,3,2025-2026
16/02/2026,Girona,Barcelona,2,1,13,27,9,4,1,2,2025-2026
18/02/2026,Levante,Villarreal,0,1,16,15,4,6,3,4,2025-2026
20/02/2026,Ath Bilbao,Elche,2,1,18,2,8,2,3,3,2025-2026
21/02/2026,Sociedad,Oviedo,3,3,15,14,8,6,2,1,2025-2026
21/02/2026,Betis,Vallecano,1,1,14,12,3,3,4,3,2025-2026
21/02/2026,Osasuna,Real Madrid,2,1,13,15,2,5,2,4,2025-2026
21/02/2026,Ath Madrid,Espanol,4,2,18,8,9,2,0,1,2025-2026
22/02/2026,Getafe,Sevilla,0,1,6,6,3,1,1,1,2025-2026
22/02/2026,Barcelona,Levante,3,0,22,5,9,2,2,1,2025-2026
22/02/2026,Celta,Mallorca,2,0,20,1,7,0,1,5,2025-2026
22/02/2026,Villarreal,Valencia,2,1,12,8,5,3,2,4,2025-2026
23/02/2026,Alaves,Girona,2,2,17,10,6,5,2,2,2025-2026
27/02/2026,Levante,Alaves,2,0,22,17,5,7,1,6,2025-2026
28/02/2026,Vallecano,Ath Bilbao,1,1,15,8,7,2,2,3,2025-2026
28/02/2026,Barcelona,Villarreal,4,1,19,6,8,1,2,1,2025-2026
28/02/2026,Mallorca,Sociedad,0,1,6,12,1,2,0,2,2025-2026
28/02/2026,Oviedo,Ath Madrid,0,1,16,12,6,1,2,2,2025-2026
01/03/2026,Elche,Espanol,2,2,17,9,9,4,1,6,2025-2026
01/03/2026,Valencia,Osasuna,1,0,14,8,1,0,3,3,2025-2026
01/03/2026,Betis,Sevilla,2,2,9,14,2,6,3,3,2025-2026
01/03/2026,Girona,Celta,1,2,15,7,7,5,2,2,2025-2026
02/03/2026,Real Madrid,Getafe,0,1,18,9,7,3,4,6,2025-2026
04/03/2026,Vallecano,Oviedo,3,0,19,8,7,2,0,2,2025-2026
06/03/2026,Celta,Real Madrid,1,2,8,14,4,3,1,2,2025-2026
07/03/2026,Osasuna,Mallorca,2,2,22,8,5,4,2,5,2025-2026
07/03/2026,Levante,Girona,1,1,14,22,4,5,2,2,2025-2026
07/03/2026,Ath Madrid,Sociedad,3,2,24,7,9,3,1,1,2025-2026
07/03/2026,Ath Bilbao,Barcelona,0,1,10,7,3,2,2,1,2025-2026
08/03/2026,Villarreal,Elche,2,1,16,13,7,6,1,2,2025-2026
08/03/2026,Getafe,Betis,2,0,9,14,5,5,3,2,2025-2026
08/03/2026,Sevilla,Vallecano,1,1,11,9,2,2,1,3,2025-2026
08/03/2026,Valencia,Alaves,3,2,19,10,8,4,1,6,2025-2026
09/03/2026,Espanol,Oviedo,1,1,28,6,9,3,3,2,2025-2026
13/03/2026,Alaves,Villarreal,1,1,8,10,0,4,4,1,2025-2026
14/03/2026,Girona,Ath Bilbao,3,0,14,20,6,9,0,2,2025-2026
14/03/2026,Ath Madrid,Getafe,1,0,16,7,5,3,3,3,2025-2026
14/03/2026,Oviedo,Valencia,1,0,11,13,6,2,3,2,2025-2026
14/03/2026,Real Madrid,Elche,4,1,14,11,6,1,1,3,2025-2026
15/03/2026,Mallorca,Espanol,2,1,26,10,12,2,3,3,2025-2026
15/03/2026,Barcelona,Sevilla,5,2,13,8,8,4,0,1,2025-2026
15/03/2026,Betis,Celta,1,1,19,7,6,3,2,3,2025-2026
15/03/2026,Sociedad,Osasuna,3,1,14,13,6,5,3,0,2025-2026
16/03/2026,Vallecano,Levante,1,1,18,19,4,5,3,5,2025-2026
20/03/2026,Villarreal,Sociedad,3,1,21,11,10,4,0,2,2025-2026
21/03/2026,Elche,Mallorca,2,1,13,11,4,4,2,2,2025-2026
21/03/2026,Espanol,Getafe,1,2,15,10,5,5,2,7,2025-2026
21/03/2026,Levante,Oviedo,4,2,20,10,8,2,2,3,2025-2026
21/03/2026,Osasuna,Girona,1,0,19,5,11,0,2,1,2025-2026
21/03/2026,Sevilla,Valencia,0,2,13,9,2,4,2,1,2025-2026
22/03/2026,Barcelona,Vallecano,1,0,15,8,4,4,3,4,2025-2026
22/03/2026,Celta,Alaves,3,4,12,14,5,6,2,2,2025-2026
22/03/2026,Ath Bilbao,Betis,2,1,11,11,6,3,1,1,2025-2026
22/03/2026,Real Madrid,Ath Madrid,3,2,17,13,10,7,1,4,2025-2026
03/04/2026,Vallecano,Elche,1,0,21,9,5,4,0,4,2025-2026
04/04/2026,Sociedad,Levante,2,0,18,8,5,4,2,3,2025-2026
04/04/2026,Mallorca,Real Madrid,2,1,6,15,2,6,3,2,2025-2026
04/04/2026,Betis,Espanol,0,0,19,8,6,1,1,3,2025-2026
04/04/2026,Ath Madrid,Barcelona,1,2,6,22,2,8,6,2,2025-2026
05/04/2026,Getafe,Ath Bilbao,2,0,10,5,6,0,3,1,2025-2026
05/04/2026,Valencia,Celta,2,3,13,9,4,5,1,3,2025-2026
05/04/2026,Oviedo,Sevilla,1,0,7,9,4,0,5,3,2025-2026
05/04/2026,Alaves,Osasuna,2,2,18,8,6,5,2,5,2025-2026
06/04/2026,Girona,Villarreal,1,0,10,9,2,0,2,2,2025-2026
10/04/2026,Real Madrid,Girona,1,1,22,10,9,2,2,1,2025-2026
11/04/2026,Sociedad,Alaves,3,3,12,12,4,2,2,4,2025-2026
11/04/2026,Elche,Valencia,1,0,8,22,2,8,1,1,2025-2026
11/04/2026,Barcelona,Espanol,4,1,20,10,10,2,3,6,2025-2026
11/04/2026,Sevilla,Ath Madrid,2,1,11,13,2,2,4,4,2025-2026
12/04/2026,Osasuna,Betis,1,1,12,8,4,3,3,4,2025-2026
12/04/2026,Mallorca,Vallecano,3,0,12,17,4,3,1,4,2025-2026
12/04/2026,Celta,Oviedo,0,3,9,8,6,5,1,2,2025-2026
12/04/2026,Ath Bilbao,Villarreal,1,2,18,12,6,6,2,3,2025-2026
13/04/2026,Levante,Getafe,1,0,22,5,4,1,2,7,2025-2026
21/04/2026,Ath Bilbao,Osasuna,1,0,7,8,2,3,3,2,2025-2026
21/04/2026,Mallorca,Valencia,1,1,20,10,8,3,0,2,2025-2026
21/04/2026,Girona,Betis,2,3,9,7,2,3,1,3,2025-2026
21/04/2026,Real Madrid,Alaves,2,1,24,19,8,5,1,1,2025-2026
22/04/2026,Elche,Ath Madrid,3,2,14,6,6,3,2,2,2025-2026
22/04/2026,Sociedad,Getafe,0,1,13,5,4,0,4,5,2025-2026
22/04/2026,Barcelona,Celta,1,0,10,6,3,3,1,1,2025-2026
23/04/2026,Levante,Sevilla,2,0,8,7,3,0,3,4,2025-2026
23/04/2026,Vallecano,Espanol,1,0,17,15,6,4,2,4,2025-2026
23/04/2026,Oviedo,Villarreal,1,1,16,7,4,3,1,1,2025-2026
24/04/2026,Betis,Real Madrid,1,1,19,12,4,8,1,2,2025-2026
25/04/2026,Alaves,Mallorca,2,1,15,4,4,2,2,1,2025-2026
25/04/2026,Getafe,Barcelona,0,2,4,13,0,4,2,2,2025-2026
25/04/2026,Valencia,Girona,2,1,12,7,3,4,2,2,2025-2026
25/04/2026,Ath Madrid,Ath Bilbao,3,2,6,12,4,4,0,0,2025-2026
26/04/2026,Vallecano,Sociedad,3,3,24,13,9,8,6,4,2025-2026
26/04/2026,Oviedo,Elche,1,2,12,4,3,4,2,0,2025-2026
26/04/2026,Osasuna,Sevilla,2,1,15,8,7,2,2,2,2025-2026
26/04/2026,Villarreal,Celta,2,1,13,9,4,3,3,6,2025-2026
